GENRES
nigerian hip hop
nigerian pop
rap latina
hardcore hip hop
neo soul
french hip hop
pop urbaine
aussie drill
london rap
indonesian hip hop
german pop
canadian indie rock
toronto indie
dance pop
indie quebecois
jamaican dancehall
traphall
trinibad
irish singer-songwriter
dark r&b
hyperpop
sped up
dark trap
meme rap
springfield mo indie
electropop
etherpop
shiver pop
colombian pop
latin pop
jersey club
norwegian indie
candy pop
scandipop
swedish electropop
modern country pop
edm
electro house
house
pop dance
progressive house
uk dance
canadian electropop
dark pop
movie tunes
gauze pop
australian dance
australian pop
eurodance
new wave pop
lgbtq+ hip hop
australian hip hop
canadian rock
pop rock
contemporary country
hip hop quebecois
big room
transpop
moombahton
classic texas country
future bass
scottish electronic
vapor twitch
alternative metal
canadian pop punk
canadian punk
pop punk
post-grunge
punk
modern alternative rock
vancouver indie
nu metal
rap metal
grunge
hard rock
ottawa indie
indie rock italiano
italian pop
punk blues
melodic metalcore
metalcore
uk metalcore
oakland indie
new wave
noise pop
post-punk
scottish indie
uk post-punk
britpop
crank wave
neo-synthpop
blues rock
garage rock
modern blues rock
roots rock
vegas indie
bristol indie
piano rock
socal pop punk
glam rock
kingston on indie
tempe indie
dance rock
neo mellow
emo
ontario indie
british indie rock
irish rock
talent show
canadian folk
modern power pop
modern hard rock
african rock
south african pop
melodic dubstep
rap rock
stomp pop
album rock
british invasion
hamilton on indie
brostep
canadian electronic
canadian post-hardcore
post-hardcore
screamo
pixie
canadian singer-songwriter
pop quebecois
dfw rap
madchester
canadian metal
french emo
rock alternatif francais
metal
old school thrash
thrash metal
indie punk
louisville indie
funk metal
sad rap
alternative emo
new romantic
synthpop
canadian indigenous music
hopebeat
minneapolis indie
bubblegum bass
hyper-rock
black punk
diy emo
pop r&b
pacific islands pop
polynesian hip hop
jazztronica
british soul
contemporary r&b
south carolina hip hop
dutch r&b
afro r&b
ghanaian alternative
ghanaian pop
alte
alabama rap
naija worship
battle rap
scandinavian r&b
swedish soul
french pop
hypertechno
r&b francais
basshall
bass trap
new french touch
rap conscient
rap marseille
rap francais
old school rap francais
rap algerien
italian adult pop
belgian pop
variete francaise
arabic hip hop
cloud rap francais
french indie pop
french indietronica
french synthpop
chanson
ye ye
rap lyonnais
drill francais
trap antillais
belgian hip hop
moroccan pop
rap belge
french reggae
psychedelic pop
country
classic oklahoma country
country dawn
reggaeton
urbano latino
outlaw country
k-pop
progressive electro house
reggaeton colombiano
electro
indie poptimism
barbadian pop
electronic trap
alternative dance
aussietronica
australian electropop
boston folk
viral pop
boy band
new jersey rap
sad lo-fi
pop soul
belgian edm
afrofuturism
post-teen pop
pop edm
complextro
german techno
dutch edm
k-pop girl group
hollywood
art rock
beatlesque
symphonic rock
teen pop
girl group
lds youth
brill building pop
bubblegum pop
classic girl group
trance
acoustic pop
christian indie
nashville americana
nashville singer-songwriter
new americana
alabama indie
eau claire indie
melancholia
country rap
nashville hip hop
country road
modern country rock
country pop
red dirt
texas country
arkansas country
ccm
christian music
sheffield indie
bubblegum dance
funk carioca
funk mtg
funk paulista
funk rj
phonk brasileiro
sophisti-pop
float house
canadian latin
mexican pop
rock en espanol
dutch house
dance-punk
fidget house
german dance
new rave
disco
experimental r&b
pop house
dark clubbing
instrumental hip hop
jazz boom bap
turntablism
baroque pop
punjabi hip hop
dembow
rap dominicano
dancehall queen
victoria bc indie
indie anthem-folk
corrido
musica mexicana
sad sierreno
sierreno
modern blues
lilith
corridos tumbados
guyanese pop
reggae fusion
utah indie
video game music
modern indie folk
chutney
melbourne indie
soca
k-pop boy group
desi hip hop
k-rap
korean r&b
korean ost
korean pop
bounce
indie pop rap
stomp and flutter
canadian shoegaze
desi pop
folk-pop
hindi indie
indian indie
indian singer-songwriter
oklahoma country
kentucky indie
kentucky roots
canadian contemporary country
canadian country
ottawa rap
alberta country
australian country
wyoming roots
afrikaans
broadway
show tunes
modern salsa
salsa colombiana
british comedy
waiata mo tamariki
rock drums
contemporary post-bop
jazz trumpet
new orleans jazz
tagalog worship
asian american hip hop
comedy rap
vapor pop
nordic soundtrack
indy indie
puirt-a-beul
scottish folk
british soundtrack
new jack swing
diva house
speed garage
ectofolk
modern folk rock
adult standards
nordic ambient
organic ambient
lo-fi sleep
sleep
healing hz
binaural
color noise
background music
528hz
background piano
compositional ambient
neo-classical
japanese piano
deep tropical house
white noise
rain
ocean
water
environmental
deep ccm
worship
christian alternative rock
world worship
pop worship
roots worship
christian pop
canadian ccm
ambient worship
christian hip hop
anthem worship
latin worship
gospel
christian indie folk
israelite hip hop
uk worship
classic praise
praise
gospel r&b
north east england indie
women's music
glam punk
glam metal
reggae
roots reggae
rock keyboard
australian rock
classic canadian rock
classic country pop
sleaze rock
funk
jazz funk
scottish new wave
swedish hard rock
swedish melodic rock
hi-nrg
motown
power pop
funk rock
minneapolis sound
synth funk
country rock
background jazz
seattle hip hop
minnesota hip hop
indie rockism
neo-singer-songwriter
danish pop
bergen indie
pakistani hip hop
desi trap
punjabi lo-fi
hindi hip hop
desi emo rap
haryanvi hip hop
sky room
country quebecois
afropop
ghanaian hip hop
amapiano
rockabilly
merseybeat
psychedelic rock
classic soul
quiet storm
southern soul
memphis soul
soul blues
vocal jazz
sunshine pop
easy listening
lounge
jazz blues
torch song
dixieland
harlem renaissance
swing
blues
piano blues
protopunk
soul jazz
doo-wop
big band
jazz
jazz piano
calypso
nederpop
british blues
cosmic american
classic garage rock
detroit rock
garage rock revival
oxford indie
early us punk
southern rock
art punk
zolo
nwobhm
birmingham metal
progressive rock
stoner rock
uk doom metal
acid rock
proto-metal
electric blues
supergroup
spacegrunge
meditation
solfeggio product
memphis phonk
russian edm
gym phonk
drift phonk
latin tek
traprun
funk mandelao
funk pop
chill breakcore
dreampunk
chill phonk
emoplugg
zxc
ukrainian phonk
aggressive phonk
meme
remix brasileiro
dariacore
phonk
wave
brega funk
funk viral
filthstep
nashville sound
country gospel
trop rock
truck-driving country
bakersfield sound
cowboy western
western swing
classic uk pop
british folk
instrumental funk
instrumental soul
traditional blues
p funk
bhangra
classic pakistani pop
ghazal
sufi
chillhop
lo-fi beats
lo-fi study
lo-fi jazzhop
lo-fi cover
study beats
lo-fi vgm
greek downtempo
pagode baiano
pop nacional
belgian dance
dutch trance
nyc pop
reggaeton flow
new jersey underground rap
french tech house
french techno
tech house
argentine hip hop
pop venezolano
trap argentino
rap canario
polish pop
polish viral pop
deep groove house
melbourne bounce international
chicago house
deep house
soulful house
funky house
italo dance
dancefloor dnb
drum and bass
deep rai
brazilian edm
puerto rican pop
dream trance
latin hip hop
trap boricua
skate punk
slowcore
german hard rock
german metal
german rock
rap kreyol
ska mexicano
ska punk
german pop rock
oakland hip hop
mexican classic rock
cologne indie
german singer-songwriter
jazz pop
opm
irish pop
modern southern rock
alternative americana
washboard
deep talent show
indiecoustica
trap brasileiro
wu fam
chicano rap
harlem hip hop
golden age hip hop
old school hip hop
jazz rap
bronx hip hop
old school atlanta hip hop
singeli
miami bass
political hip hop
polish hip hop
polish reggae
trip hop
psychedelic hip hop
deep dance pop
nightcore
rva drill
philly drill
german drill
german hip hop
scam rap
british singer-songwriter
pop folk
brisbane indie
north carolina roots
progressive bluegrass
portland indie
scottish singer-songwriter
uk americana
australian indie folk
memphis americana
roots americana
southern americana
orebro indie
swedish indie folk
swedish singer-songwriter
scottish americana
milwaukee indie
high vibe
midwest americana
new england americana
western americana
canadian americana
folk punk
north carolina indie
liverpool indie
vermont indie
bluegrass
deep contemporary country
scottish rock
disco house
st louis rap
british alternative rock
j-division
anime
classic k-pop
baton rouge rap
chopped and screwed
contemporary vocal jazz
gothenburg indie
swedish indie pop
jazz guitar
smooth jazz
auckland indie
swedish americana
swedish country
philly soul
post-disco
native american contemporary
native american traditional
sound
singing bowl
jangle pop
paisley underground
groove metal
southern metal
pop reggaeton
australian house
r&b en espanol
uk funky
neoperreo
rap catala
trap catala
urbano espanol
trap dominicano
chill guitar
432hz
saskatchewan indie
north dakota indie
bow pop
pop violin
manitoba country
cymraeg
halifax indie
manitoba indie
grave wave
jam band
canadian indigenous hip hop
gulf hip hop
iraqi hip hop
khaleeji iraqi
middle east hip hop
queer country
vancouver punk
contemporary folk
speedrun
otacore
pixel
sigilkore
scenecore
bass house
melbourne bounce
italian tech house
german trance
azonto
new jersey indie
rochester mn indie
atlanta indie
australian reggae fusion
australian surf rock
philly indie
slowed and reverb
spanish indie pop
indie fuzzpop
mississippi indie
viral afropop
future house
bossa nova
brazilian jazz
samba
gospel soul
deep classic garage rock
future garage
swedish electronic
swedish house
swedish synthpop
funktronica
nu disco
jamaican hip hop
american metalcore
northern irish indie
christian rock
icelandic indie
icelandic rock
future rock
south african rock
nu-metalcore
welsh rock
shimmer pop
palm desert scene
stoner metal
danish metal
danish rock
progressive metal
britpop revival
rock of gibraltar
sacramento hip hop
celtic rock
a cappella
american folk revival
alternative country
operatic pop
electroclash
romanian house
romanian pop
hip house
vocal house
australian indie
indie electropop
irish hip hop
big beat
ambient house
cedm
mexican tech house
idol
denver indie
shimmer psych
psychedelic soul
deep new americana
australian singer-songwriter
south carolina indie
seattle indie
pittsburgh indie
pastoral
cambridgeshire indie
folktronica
classic bhangra
jamgrass
baroque
early music
german baroque
chamber ensemble
classical cello
chinese classical performance
chinese classical piano
classical piano
impressionism
post-romantic era
polish classical
russian classical piano
german orchestra
orchestral performance
chamber orchestra
english baroque
violin
early avant garde
early modern classical
ukrainian classical piano
british classical piano
french romanticism
late romantic era
german classical piano
french opera
21st century classical
anglican liturgy
british contemporary classical
minimalism
operetta
israeli classical piano
american orchestra
classical guitar
french orchestra
spanish classical
avant-garde
russian romanticism
radio symphony
theme
ukrainian classical
french classical piano
finnish classical
nordic orchestra
neoclassicism
russian modern classical
italian orchestra
post-minimalism
norwegian classical
spanish classical piano
american contemporary classical
choral
contemporary classical
chamber choir
american modern classical
british modern classical
victorian britain
historic orchestral performance
caucasian classical
african-american classical
american romanticism
ska
ska revival
traditional ska
american classical piano
russian orchestra
baltic classical
contemporary classical piano
nordic classical piano
light music
italian opera
italian romanticism
canzone napoletana
classical tenor
italian tenor
opera
british choir
opera chorus
children's choir
school choir
finnish contemporary classical
nordic contemporary classical
italian baroque
contemporary choir
classical soprano
galante era
australian classical piano
classical oboe
baroque violin
barockinterpreten
baroque ensemble
classical baritone
canadian choir
string orchestra
viola
italian violin
canadian classical piano
modern cello
classical mezzo-soprano
hungarian classical performance
classical contralto
classical bass
czech classical
classical trumpet
classical saxophone
austrian classical piano
symfonicky orchestr
german choir
korean classical performance
classical clarinet
classical flute
tin pan alley
caucasian classical piano
latin viral pop
bolobedu house
south african house
afro soul
melanesian pop
png pop
reggae do maranhao
solomon islands pop
instrumental lullaby
piano cover
music box
reggaeton chileno
mambo chileno
urbano chileno
spanish pop
musica chihuahuense
mariachi
ranchera
bases de freestyle
r&b argentino
cumbia pop
norteno
trap triste
rap uruguayo
pop argentino
banda
chicago indie
boston rock
swedish alternative rock
australian psych
washington indie
albuquerque indie
bebop
jazz quartet
cool jazz
jazz saxophone
latin jazz
samba-jazz
violao
free jazz
hard bop
jazz fusion
brazilian classical
latin classical
mpb
jazz trombone
jazz trio
jazz drums
jazz double bass
jazz clarinet
vintage jazz
avant-garde jazz
jazz harp
spiritual jazz
electric bass
contemporary jazz
ecm-style jazz
straight-ahead jazz
calming instrumental
hel
speed metal
us power metal
sacramento indie
industrial rock
instrumental acoustic guitar
bolero mexicano
guitarra mexicana
westcoast flow
hyphy
bassline
uk tech house
old school bassline
covertronica
ukrainian electronic
charva
uk dnb
nottingham hip hop
vincy soca
dubstep
indian edm
bossbeat
dark techno
deep disco house
gaming dubstep
german house
belgian techno
glitch hop
jamtronica
livetronica
danish electronic
gaming edm
downtempo bass
riot grrrl
anti-folk
industrial
industrial metal
cyberpunk
electronic rock
australian alternative rock
boston punk
french baroque
austro-german modernism
serialism
cambridge choir
brazilian classical piano
ukrainian contemporary classical
australian classical
greek contemporary classical
korean classical piano
japanese classical performance
japanese classical piano
austrian jazz
guitarra clasica
italian contemporary classical
classical harp
concert band
wind symphony
polish contemporary classical
orkiestra symfoniczna
drone
glitch
mexican experimental
tijuana electronic
icelandic classical
ambient
fourth world
latin american classical piano
hawaiian hip hop
j-pop
melodic techno
swiss house
danish indie
future bounce
minimal techno
axe
carimbo
musica popular paraense
pagode
pop nacional antigas
velha guarda
breaks
experimental house
lo-fi house
minimal tech house
deep euro house
italian techno
